ID,title,Thumbnail,rights,manifest,Relation,viewingDirection,viewingHint,attribution
http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/title,http://xmlns.com/foaf/0.1/thumbnail,http://purl.org/dc/terms/rights,http://schema.org/url,http://purl.org/dc/terms/relation,http://iiif.io/api/presentation/2#viewingDirection,http://iiif.io/api/presentation/2#viewingHint
Literal,Literal,Resource,Resource,Resource
11_Field_note___143,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,143,整理中,フィールド・ノート アフリカ agriculture,1963-1964年,フィラーノート（B6）,
11_Field_note___144,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,144,整理中,フィールド・ノート アフリカ Ethnobotany,1963-1964年,フィラーノート（B6）,
11_Field_note___145,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,145,整理中,フィールド・ノート アフリカ Syokubutu daityô（Ⅰ）,1963-1964年,フィラーノート（B6）,
11_Field_note___146,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,146,整理中,フィールド・ノート アフリカ Syokubutu daityô（Ⅱ）,1963-1964年,フィラーノート（B6）,
11_Field_note___147,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,147,整理中,フィールド・ノート アフリカ Syokubutu daityô（Ⅲ）,1963-1964年,フィラーノート（B6）,
11_Field_note___148,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,148,整理中,フィールド・ノート アフリカ Ethnozoology,1963-1964年,フィラーノート（B6）,
11_Field_note___149,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,149,整理中,フィールド・ノート アフリカ Mode of living　SUMAI,1963-1964年,フィラーノート（B6）,
11_Field_note___150,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,150,整理中,フィールド・ノート アフリカ Mode of living　TABEMONO,1963-1964年,フィラーノート（B6）,
11_Field_note___151,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,151,整理中,フィールド・ノートアフリカ Material Culture　Mode of living KARADA KIMONO MOTIMONO,1963-1964年,フィラーノート（B6）,
11_Field_note___152,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,152,整理中,フィールド・ノート アフリカ HITO no NAMAE Social　organization,1963-1964年,フィラーノート（B6）,
11_Field_note___153,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,153,整理中,フィールド・ノート アフリカ 読書メモ,1963-1964年,フィラーノート（B6）,
11_Field_note___154,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,154,整理中,フィールド・ノート アフリカ 新聞・雑誌・報道メモ,1963-1964年,フィラーノート（B6）,
11_Field_note___155,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,155,整理中,フィールド・ノート アフリカ 帰りのメモ・未整理の問題,1963-1964年,フィラーノート（B6）,
11_Field_note___156,京都大学アフリカ学術調査隊 (KUASE),,,,,,,,156,整理中,フィールド・ノート アフリカ 雑写真,1963-1964年,フィラーノート（B6）,
11_Field_note___157,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,157,整理中,フィールド・ノート メモ フランス,1967年,フィラーノート（B6）,
11_Field_note___158,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,158,整理中,フィールド・ノート スペイン フランス Diario 6月27日-8月5日,1967年6-8月,フィラーノート（B6）,
11_Field_note___159,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,159,整理中,フィールド・ノート スペイン フランス Diario Agosto 8月6-27日,1967年8月,フィラーノート（B6）,
11_Field_note___160,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,160,整理中,フィールド・ノート スペイン フランス ＵＲＤＩＡＮ,1967年,フィラーノート（B6）,
11_Field_note___161,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,161,整理中,フィールド・ノート スペイン フランス Ｄｉｒｅｃｃｉｏｎｅｓ,1967年,フィラーノート（B6）,
11_Field_note___162,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,162,整理中,フィールド・ノート スペイン フランス フランス語,1967年,フィラーノート（B6）,
11_Field_note___163,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,163,整理中,フィールド・ノート スペイン フランス ＥＳＰＡＮＯＬ 1,1967年,フィラーノート（B6）,
11_Field_note___164,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,164,整理中,フィールド・ノート スペイン フランス ＥＳＰＡＮＯＬ 2,1967年,フィラーノート（B6）,
11_Field_note___165,第一次京都大学ヨーロッパ学術調査隊： スペイン フランス,,,,,,,,165,整理中,フィールド・ノート スペイン フランス FIELD NOTE MEMO,1967年,フィラーノート（B6）,
11_Field_note___166,京都大学大サハラ学術探検隊,,,,,,,,166,整理中,フィールド・ノート リビア 1968年3月4-24日,1968年3月4-24日,フィラーノート（B6）,
11_Field_note___167,京都大学大サハラ学術探検隊,,,,,,,,167,整理中,フィールド・ノート リビア 1968年,1968年,手帳型,
11_Field_note___168,第二次京都大学ヨーロッパ学術調査隊 ユーゴスラビア イタリア,,,,,,,,168,整理中,フィールド・ノート PARIS ― ROMA,1969年6月25日-,フィラーノート（B6）,
11_Field_note___169,第二次京都大学ヨーロッパ学術調査隊 ユーゴスラビア イタリア,,,,,,,,169,整理中,フィールド・ノート イタリア、ユーゴスラビア　7月7日 Roma発,1969年7月7-28日,フィラーノート（B6）,
11_Field_note___170,第二次京都大学ヨーロッパ学術調査隊 ユーゴスラビア イタリア,,,,,,,,170,整理中,フィールド・ノート イタリア 7月7日 Firenze-Roma,1969年7月7日-8月5日,フィラーノート（B6）,
11_Field_note___171,第二次京都大学ヨーロッパ学術調査隊 ユーゴスラビア イタリア,,,,,,,,171,整理中,フィールド・ノート イタリア 8月,1969年8月,フィラーノート（B6）,
11_Field_note___172,第二次京都大学ヨーロッパ学術調査隊 ユーゴスラビア イタリア,,,,,,,,172,整理中,フィールド・ノート イタリア Morbegno市 Valtellina谷,1969年,フィラーノート（B6）,
11_Field_note___173,第二次京都大学ヨーロッパ学術調査隊 ユーゴスラビア イタリア,,,,,,,,173,整理中,フィールド・ノート イタリア,1969年,フィラーノート（B6）,
11_Field_note___174,アメリカ合衆国： 日米知的交流プログラム,,,,,,,,174,整理中,フィールド・ノート アメリカ 1974年,1974年9月20日-10月1日,手帳型,
